Temps;EA4;Temps;theta;Temps;thetadeg
14823;0.121627571061254;14823;0.000359900890779623;14823;0.0206208020846712
14826;0.128690142417327;14826;-0.00149216273924481;14826;-0.0854946273054076
14829;0.130708019947633;14829;-0.00202132377639465;14829;-0.115813321416859
14832;0.136761652538553;14832;-0.00360880688784416;14832;-0.206769403751212
14835;0.145337632042356;14835;-0.00585774129573097;14835;-0.335623853724879
14838;0.121627571061254;14838;0.000359900890779623;14838;0.0206208020846712
14841;0.0787476735422388;14841;0.0116045729302137;14841;0.664893051953007
14844;0.129194611799903;14844;-0.00162445299853227;14844;-0.0930743008332704
14847;0.105989020201378;14847;0.00446089892869087;14847;0.255590681448417
14.85;0.102457734523341;14.85;0.00538693074370308;14.85;0.308648396143457
14853;0.11759181600064;14853;0.0014182229650793;14853;0.0812581903075734
14856;0.101953265140764;14856;0.00551922100299054;14856;0.316228069671319
14859;0.095395163167268;14859;0.00723899437372752;14859;0.414763825533535
14862;0.110024775261991;14862;0.00340257685439119;14862;0.194953293225515
14865;0.0777387347770855;14865;0.0118691534487886;14865;0.680052399008732
14868;0.0858102448983118;14868;0.00975250930018925;14868;0.558777622562928
14871;0.088332591811195;14871;0.00909105800375195;14871;0.520879254923614
14874;0.0878281224286184;14874;0.00922334826303941;14874;0.528458928451477
14877;0.0757208572467789;14877;0.0123983144859384;14877;0.710371093120183
14.88;0.0737029797164723;14.88;0.0129274755230883;14.88;0.740689787231634
14883;0.0530197350308299;14883;0.0183513761538741;14883;1.05145640187401
14886;0.0419214086141437;14886;0.0212617618581982;14886;1.21820921948699
14889;0.058568898239173;14889;0.0168961833017121;14889;0.968079993067517
14892;0.0641180614475161;14892;0.01544099044955;14892;0.884703584261027
14895;0.0267873271368444;14895;0.025230469636822;14895;1.44559942532287
14898;0.0540286737959832;14898;0.0180867956352992;14898;1.03629705481828
14901;0.0580644288565964;14901;0.0170284735609995;14901;0.97565966659538
14904;0.0136711231898516;14904;0.028670016378296;14904;1.6426709370473
14907;0.0388945923186839;14907;0.022055503413923;14907;1.26368726065417
14.91;0.0378856535535306;14.91;0.0223200839324979;14.91;1.27884660770989
14913;0.0378856535535306;14913;0.0223200839324979;14913;1.27884660770989
14916;0.0308230821974575;14916;0.0241721475625223;14916;1.38496203709997
14919;0.0525152656482533;14919;0.0184836664131616;14919;1.05903607540187
14922;0.0308230821974575;14922;0.0241721475625223;14922;1.38496203709997
14925;-0.00701212149579078;14925;0.0340939170090818;14925;1.95343755168968
14928;0.0530197350308299;14928;0.0183513761538741;14928;1.05145640187401
14931;0.0207336945459247;14931;0.0268179527482715;14931;1.53655550765722
14934;0.013166653807275;14934;0.0288023066375834;14934;1.65025061057517
14937;0.0207336945459247;14937;0.0268179527482715;14937;1.53655550765722
14.94;0.0177068782504648;14.94;0.0276116943039963;14.94;1.5820335488244
14943;0.0222471026936546;14943;0.0264210819704091;14943;1.51381648707364
14946;0.0187158170156181;14946;0.0273471137854214;14946;1.56687420176868
14949;-0.00196742767002434;14949;0.0327710144162072;14949;1.87764081641105
14952;0.0141755925724283;14952;0.0285377261190085;14952;1.63509126351944
14955;0.0146800619550049;14955;0.028405435859721;14955;1.62751158999158
14958;-0.0201283254427835;14958;0.0375334637505557;14958;2.15050906341411
14961;-0.0186149172950536;14961;0.0371365929726934;14961;2.12777004283052
14964;0.00307726615574211;14964;0.0314481118233326;14964;1.80184408113242
14967;-0.0145791622344404;14967;0.0360782708983937;14967;2.06713265460762
14.97;-0.016597039764747;14.97;0.0366074319355435;14.97;2.09745134871907
14973;-0.0352624069200829;14973;0.0415021715291795;14973;2.37789926924999
14976;-0.0176059785299003;14976;0.0368720124541184;14976;2.1126106957748
14979;-0.0216417335905135;14979;0.0379303345284181;14979;2.1732480839977
14982;-0.0307221824768931;14982;0.0403115591955924;14982;2.30968220749923
14985;-0.0105434071738273;14985;0.035019948824094;14985;2.00649526638472
14988;-0.0276953661814332;14988;0.0395178176398676;14988;2.26420416633205
14991;-0.0599814066663384;14991;0.047984394234265;14991;2.74930327211527
14994;-0.0216417335905135;14994;0.0379303345284181;14994;2.1732480839977
14997;-0.0423249782761559;14997;0.043354235159204;14997;2.48401469864007
15;-0.0352624069200829;15;0.0415021715291795;15;2.37789926924999
15003;-0.0498920190148056;15003;0.0453385890485159;15003;2.59770980155801
15006;-0.0599814066663384;15006;0.047984394234265;15006;2.74930327211527
15009;-0.0448473251890391;15009;0.0440156864556413;15009;2.52191306627939
15012;-0.0387936925981194;15012;0.0424282033441917;15012;2.43095698394503
15015;-0.0176059785299003;15015;0.0368720124541184;15015;2.1126106957748
15018;-0.0509009577799588;15018;0.0456031695670908;15018;2.61286914861374
15021;-0.0937808552989736;15021;0.0568478416065248;15021;3.25714139848207
15024;-0.0645216311095282;15024;0.0491750065678522;15024;2.81752033386603
15027;-0.063512692344375;15027;0.0489104260492773;15027;2.80236098681031
15.03;-0.0443428558064625;15.03;0.0438833961963538;15.03;2.51433339275152
15033;-0.0957987328292802;15033;0.0573770026436747;15033;3.28746009259353
15036;-0.0655305698746815;15036;0.0494395870864271;15036;2.83267968092176
15039;-0.0630082229617983;15039;0.0487781357899898;15039;2.79478131328245
15042;-0.0554411822231486;15042;0.0467937819006779;15042;2.6810862103645
15045;-0.0902495696209371;15045;0.0559218097915126;15045;3.20408368378703
15048;-0.0680529167875647;15048;0.0501010383828644;15048;2.87057804856107
15051;-0.0836914676474407;15051;0.0542020364207756;15051;3.10554792792482
15054;-0.0554411822231486;15054;0.0467937819006779;15054;2.6810862103645
15057;-0.086213814560324;15057;0.0548634877172129;15057;3.14344629556413
15.06;-0.0831869982648641;15.06;0.0540697461614882;15.06;3.09796825439696
15063;-0.0574590597534552;15063;0.0473229429378277;15063;2.71140490447595
15066;-0.0811691207345575;15066;0.0535405851243383;15066;3.0676495602855
15069;-0.0867182839429006;15069;0.0549957779765004;15069;3.151025969092
15072;-0.10790599801112;15072;0.0605519688665737;15072;3.46937225726223
15075;-0.0645216311095282;15075;0.0491750065678522;15075;2.81752033386603
15078;-0.0942853246815503;15078;0.0569801318658123;15078;3.26472107200994
15081;-0.106897059245966;15081;0.0602873883479988;15081;3.45421291020651
15084;-0.0695663249352947;15084;0.0504979091607268;15084;2.89331706914466
15087;-0.117490916280076;15087;0.0630654837930354;15087;3.61338605429162
15.09;-0.0907540390035138;15.09;0.0560541000508001;15.09;3.2116633573149
15093;-0.0957987328292802;15093;0.0573770026436747;15093;3.28746009259353
15096;-0.0963032022118568;15096;0.0575092929029621;15096;3.29503976612139
15099;-0.0998344878898934;15099;0.0584353247179743;15099;3.34809748081643
15102;-0.0660350392572582;15102;0.0495718773457146;15102;2.84025935444962
15105;-0.125057957018726;15105;0.0650498376823473;15105;3.72708115720957
15108;-0.0963032022118568;15108;0.0575092929029621;15108;3.29503976612139
15111;-0.1018523654202;15111;0.0589644857551242;15111;3.37841617492788
15114;-0.0746110187610611;15114;0.0518208117536014;15114;2.96911380442329
15117;-0.106897059245966;15117;0.0602873883479988;15117;3.45421291020651
15.12;-0.10336577356793;15.12;0.0593613565329866;15.12;3.40115519551147
15123;-0.116481977514923;15123;0.0628009032744605;15123;3.5982267072359
15126;-0.0988255491247401;15126;0.0581707441993994;15126;3.3329381337607
15129;-0.105383651098236;15129;0.0598905175701364;15129;3.43147388962292
15132;-0.0892406308557838;15132;0.0556572292729377;15132;3.18892433673131
15135;-0.061999284196645;15135;0.0485135552714149;15135;2.77962196622672
15138;-0.107401528628543;15138;0.0604196786072862;15138;3.46179258373437
15141;-0.128084773314185;15141;0.0658435792380721;15141;3.77255919837674
15144;-0.133129467139952;15144;0.0671664818309467;15144;3.84835593365537
15147;-0.106897059245966;15147;0.0602873883479988;15147;3.45421291020651
15.15;-0.0993300185073167;15.15;0.0583030344586869;15.15;3.34051780728857
15153;-0.10487918171566;15153;0.0597582273108489;15153;3.42389421609506
15156;-0.0680529167875647;15156;0.0501010383828644;15156;2.87057804856107
15159;-0.100843426655047;15159;0.0586999052365493;15159;3.36325682787215
15162;-0.0715842024656013;15162;0.0510270701978766;15162;2.92363576325611
15165;-0.0907540390035138;15165;0.0560541000508001;15165;3.2116633573149
15168;-0.10487918171566;15168;0.0597582273108489;15168;3.42389421609506
15171;-0.093276385916397;15171;0.0567155513472374;15171;3.24956172495421
15174;-0.118499855045229;15174;0.0633300643116103;15174;3.62854540134735
15177;-0.10033895727247;15177;0.0585676149772618;15177;3.35567715434429
15.18;-0.069061855552718;15.18;0.0503656189014393;15.18;2.8857373956168
15183;-0.0877272227080539;15183;0.0552603584950753;15183;3.16618531614772
15186;-0.0988255491247401;15186;0.0581707441993994;15186;3.3329381337607
15189;-0.125562426401302;15189;0.0651821279416348;15189;3.73466083073743
15192;-0.108914936776273;15192;0.0608165493851486;15192;3.48453160431796
15195;-0.0947897940641269;15195;0.0571124221250998;15195;3.2723007455378
15198;-0.0988255491247401;15198;0.0581707441993994;15198;3.3329381337607
15201;-0.0867182839429006;15201;0.0549957779765004;15201;3.151025969092
15204;-0.119004324427806;15204;0.0634623545708978;15204;3.63612507487521
15207;-0.0957987328292802;15207;0.0573770026436747;15207;3.28746009259353
15.21;-0.0640171617269516;15.21;0.0490427163085647;15.21;2.80994066033817
15213;-0.117490916280076;15213;0.0630654837930354;15213;3.61338605429162
15216;-0.091762977768667;15216;0.056318680569375;15216;3.22682270437062
15219;-0.0892406308557838;15219;0.0556572292729377;15219;3.18892433673131
15222;-0.125057957018726;15222;0.0650498376823473;15222;3.72708115720957
15225;-0.0670439780224115;15225;0.0498364578642895;15225;2.85541870150535
15228;-0.0942853246815503;15228;0.0569801318658123;15228;3.26472107200994
15231;-0.0922674471512437;15231;0.0564509708286625;15231;3.23440237789849
15234;-0.120517732575536;15234;0.0638592253487602;15234;3.6588640954588
15237;-0.0816735901171342;15237;0.0536728753836258;15237;3.07522923381337
15.24;-0.0998344878898934;15.24;0.0584353247179743;15.24;3.34809748081643
15243;-0.110428344924003;15243;0.061213420163011;15243;3.50727062490155
15246;-0.0761244269087911;15246;0.0522176825314638;15246;2.99185282500688
15249;-0.0700707943178713;15249;0.0506301994200142;15249;2.90089674267252
15252;-0.0710797330830246;15252;0.0508947799385891;15252;2.91605608972825
15255;-0.0746110187610611;15255;0.0518208117536014;15255;2.96911380442329
15258;-0.0821780594997108;15258;0.0538051656429133;15258;3.08280890734123
15261;-0.10639258986339;15261;0.0601550980887113;15261;3.44663323667864
15264;-0.0302177130943164;15264;0.0401792689363049;15264;2.30210253397137
15267;-0.069061855552718;15267;0.0503656189014393;15267;2.8857373956168
15.27;-0.0730976106133312;15.27;0.051423940975739;15.27;2.9463747838397
15273;-0.0625037535792217;15273;0.0486458455307023;15273;2.78720163975458
15276;-0.0660350392572582;15276;0.0495718773457146;15276;2.84025935444962
15279;-0.061999284196645;15279;0.0485135552714149;15279;2.77962196622672
15282;-0.069061855552718;15282;0.0503656189014393;15282;2.8857373956168
15285;-0.0730976106133312;15285;0.051423940975739;15285;2.9463747838397
15288;-0.0559456516057253;15288;0.0469260721599654;15288;2.68866588389237
15291;-0.0725931412307546;15291;0.0512916507164515;15291;2.93879511031184
15294;-0.0569545903708786;15294;0.0471906526785403;15294;2.70382523094809
15297;-0.0276953661814332;15297;0.0395178176398676;15297;2.26420416633205
15.3;-0.0524143659276888;15.3;0.0460000403449532;15.3;2.63560816919733
15303;-0.0317311212420464;15303;0.0405761397141673;15303;2.32484155455495
15306;-0.0529188353102654;15306;0.0461323306042406;15306;2.64318784272519
15309;-0.0594769372837618;15309;0.0478521039749776;15309;2.74172359858741
15312;-0.0327400600071996;15312;0.0408407202327422;15312;2.34000090161068
15315;-0.0453517945716158;15315;0.0441479767149287;15315;2.52949273980725
15318;-0.0448473251890391;15318;0.0440156864556413;15318;2.52191306627939
15321;-0.0544322434579954;15321;0.046529201382103;15321;2.66592686330878
15324;-0.0387936925981194;15324;0.0424282033441917;15324;2.43095698394503
15327;-0.0332445293897763;15327;0.0409730104920297;15327;2.34758057513854
15.33;-0.0428294476587325;15.33;0.0434865254184914;15.33;2.49159437216793
15333;-0.0241640805033967;15333;0.0385917858248554;15333;2.21114645163701
15336;-0.0332445293897763;15336;0.0409730104920297;15336;2.34758057513854
15339;-0.0246685498859733;15339;0.0387240760841429;15339;2.21872612516488
15342;-0.0317311212420464;15342;0.0405761397141673;15342;2.32484155455495
15345;-0.0297132437117398;15345;0.0400469786770175;15345;2.2945228604435
15348;-0.0155881009995937;15348;0.0363428514169686;15348;2.08229200166334
15351;-0.00802106026094407;15351;0.0343584975276567;15351;1.9685968987454
15354;-0.00297636643517762;15354;0.0330355949347821;15354;1.89280016346678
15357;-0.0100389377912506;15357;0.0348876585648066;15357;1.99891559285685
15.36;0.0197247557807714;15.36;0.0270825332668464;15.36;1.55171485471295
15363;0.0146800619550049;15363;0.028405435859721;15363;1.62751158999158
15366;0.0040862049208954;15366;0.0311835313047577;15366;1.7866847340767
15369;-0.00600318273063749;15369;0.0338293364905069;15369;1.93827820463395
15372;0.00610408245120198;15372;0.0306543702676079;15372;1.75636603996525
15375;-0.0281998355640098;15375;0.0396501078991551;15375;2.27178383985991
15378;0.00761749059893191;15378;0.0302574994897455;15378;1.73362701938166
15381;0.0207336945459247;15381;0.0268179527482715;15381;1.53655550765722
15384;0.00105938862543553;15384;0.0319772728604824;15384;1.83216277524387
15387;0.0182113476330414;15387;0.0274794040447088;15387;1.57445387529654
15.39;0.0237605108413845;15.39;0.0260242111925468;15.39;1.49107746649005
15393;0.0388945923186839;15393;0.022055503413923;15393;1.26368726065417
15396;0.0237605108413845;15396;0.0260242111925468;15396;1.49107746649005
15399;0.0298141434323043;15399;0.0244367280810973;15399;1.4001213841557
15402;0.0474705718224868;15402;0.0198065690060362;15402;1.1348328106805
15405;0.021742633311078;15405;0.0265533722296966;15405;1.5213961606015
15408;0.0419214086141437;15408;0.0212617618581982;15408;1.21820921948699
15411;0.0696672246558592;15411;0.013985797597388;15411;0.801327175454537
15414;0.0797566123073921;15414;0.0113399924116388;15414;0.649733704897281
15417;0.0550376125611365;15417;0.0178222151167243;15417;1.02113770776256
15.42;0.0454526942921802;15.42;0.020335730043186;15.42;1.16515150479195
15423;0.04999291873537;15423;0.0191451177095989;15423;1.09693444304118
15426;0.0555420819437131;15426;0.0176899248574368;15426;1.01355803423469
15429;0.0540286737959832;15429;0.0180867956352992;15429;1.03629705481828
15432;0.0757208572467789;15432;0.0123983144859384;15432;0.710371093120183
15435;0.0545331431785598;15435;0.0179545053760117;15435;1.02871738129042
15438;0.0752163878642023;15438;0.0125306047452259;15438;0.717950766648046
15441;0.0378856535535306;15441;0.0223200839324979;15441;1.27884660770989
15444;0.0903504693415016;15444;0.00856189696660211;15444;0.490560560812163
15447;0.0782432041596621;15447;0.0117368631895011;15447;0.67247272548087
15.45;0.0752163878642023;15.45;0.0125306047452259;15.45;0.717950766648046
15453;0.0832878979854286;15453;0.0104139605966265;15453;0.596675990202242
15456;0.0903504693415016;15456;0.00856189696660211;15456;0.490560560812163
15459;0.104475612053648;15459;0.00485776970655325;15459;0.278329702032005
15462;0.0590733676217496;15462;0.0167638930424246;15462;0.960500319539655
15465;0.110529244644567;15465;0.00327028659510373;15465;0.187373619697652
15468;0.0938817550195381;15468;0.0076358651515899;15468;0.437502846117124
15471;0.0873236530460417;15471;0.00935563852232687;15471;0.53603860197934
15474;0.147859978955239;15474;-0.00651919259216827;15474;-0.373522221364193
15477;0.0832878979854286;15477;0.0104139605966265;15477;0.596675990202242
15.48;0.112042652792297;15.48;0.00287341581724135;15.48;0.164634599114064
15483;0.131716958712786;15483;-0.00228590429496957;15483;-0.130972668472584
15486;0.12515885673929;15486;-0.000566130924232593;15486;-0.0324369126103682
15489;0.1206186322961;15489;0.000624481409354542;15489;0.0357801491403967
15492;0.12667226488702;15492;-0.000963001702094972;15492;-0.0551759331939565
15495;0.13272589747794;15495;-0.00255048481354449;15495;-0.14613201552831
15498;0.134743775008246;15498;-0.00307964585069432;15498;-0.176450709639761
15501;0.118096285383217;15501;0.00128593270579184;15501;0.0736785167797106
15504;0.113051591557451;15504;0.00260883529866643;15504;0.149475252058338
15507;0.11910522414837;15507;0.00102135218721692;15507;0.0585191697239851
15.51;0.142310815746896;15.51;-0.00506399974000622;15.51;-0.290145812557702
15513;0.141301876981743;15513;-0.0047994192214313;15513;-0.274986465501977
15516;0.124149917974137;15516;-0.000301550405657674;15516;-0.0172775655546426
15519;0.149877856485546;15519;-0.00704835362931811;15519;-0.403840915475644
15522;0.149877856485546;15522;-0.00704835362931811;15522;-0.403840915475644
15525;0.125663326121867;15525;-0.000698421183520053;15525;-0.040016586138231
15528;0.160471713519655;15528;-0.00982644907435476;15528;-0.563014059560762
15531;0.165011937962845;15531;-0.0110170614079419;15531;-0.631231121311527
15534;0.189730937709101;15534;-0.0174992841130274;15534;-1.0026351241768
15537;0.163498529815115;15537;-0.0106201906300795;15537;-0.608492100727939
15.54;0.172074509318918;15.54;-0.0128691250379663;15.54;-0.737346550701606
15543;0.195280100917444;15543;-0.0189544769651895;15543;-1.08601153298329
15546;0.166020876727998;15546;-0.0112816419265168;15546;-0.646390468367253
15549;0.179641550057568;15549;-0.0148534789272782;15549;-0.851041653619548
15552;0.185695182648487;15552;-0.0164409620387277;15552;-0.941997735953901
15555;0.196793509065174;15555;-0.0193513477430518;15555;-1.10875055356688
15558;0.193262223387137;15558;-0.0184253159280396;15558;-1.05569283887184
15561;0.177623672527261;15561;-0.0143243178901284;15561;-0.820722959508096
15564;0.214449937455356;15564;-0.0239815068181129;15564;-1.37403912704208
15567;0.199820325360633;15567;-0.0201450892987766;15567;-1.15422859473406
15.57;0.205873957951553;15.57;-0.0217325724102261;15.57;-1.24518467706841
15573;0.21243205992505;15573;-0.0234523457809631;15573;-1.34372043293063
15576;0.20637842733413;15576;-0.0218648626695136;15576;-1.25276435059627
15579;0.236646590288728;15579;-0.0298022782267611;15579;-1.70754476226804
15582;0.20637842733413;15582;-0.0218648626695136;15582;-1.25276435059627
15585;0.249762794235721;15585;-0.0332418249682351;15585;-1.90461627399247
15588;0.217476753750816;15588;-0.0247752483738377;15588;-1.41951716820926
15591;0.224539325106889;15591;-0.0266273120038621;15591;-1.52563259759933
15594;0.187208590796217;15594;-0.0168378328165901;15594;-0.964736756537489
15597;0.224034855724312;15597;-0.0264950217445747;15597;-1.51805292407147
15.6;0.227566141402349;15.6;-0.0274210535595869;15.6;-1.57111063876651
15603;0.211423121159896;15603;-0.0231877652623882;15603;-1.3285610858749
15606;0.228070610784926;15606;-0.0275533438188743;15606;-1.57869031229437
15609;0.238159998436458;15609;-0.0301991490046235;15609;-1.73028378285163
15612;0.222016978194006;15612;-0.0259658607074248;15612;-1.48773422996002
15615;0.263887936947867;15615;-0.036945952228284;15615;-2.11684713277263
15618;0.253294079913758;15618;-0.0341678567832473;15618;-1.95767398868751
15621;0.21243205992505;15621;-0.0234523457809631;15621;-1.34372043293063
15624;0.218990161898546;15624;-0.0251721191517001;15624;-1.44225618879284
15627;0.253294079913758;15627;-0.0341678567832473;15627;-1.95767398868751
15.63;0.256825365591794;15.63;-0.0350938885982595;15.63;-2.01073170338255
15633;0.237151059671305;15633;-0.0299345684860486;15633;-1.7151244357959
15636;0.259852181887254;15636;-0.0358876301539843;15636;-2.05620974454973
15639;0.255311957444064;15639;-0.0346970178203971;15639;-1.98799268279896
15642;0.250771733000875;15642;-0.03350640548681;15642;-1.9197756210482
15645;0.272968385834247;15645;-0.0393271768954582;15645;-2.25328125627416
15648;0.266914753243327;15648;-0.0377396937840087;15648;-2.16232517393981
15651;0.244718100409955;15651;-0.0319189223753605;15651;-1.82881953871384
15654;0.258843243122101;15654;-0.0356230496354094;15654;-2.041050397494
15657;0.274481793981977;15657;-0.0397240476733206;15657;-2.27602027685775
15.66;0.272968385834247;15.66;-0.0393271768954582;15.66;-2.25328125627416
15663;0.309290181379765;15663;-0.0488520755641553;15663;-2.79901775028028
15666;0.278013079660013;15666;-0.0406500794883328;15666;-2.32907799155279
15669;0.300714201875962;15669;-0.0466031411562685;15669;-2.67016330030661
15672;0.2891114060767;15672;-0.0435604651926569;15672;-2.49583080916577
15675;0.307272303849459;15675;-0.0483229145270055;15675;-2.76869905616883
15678;0.284066712250933;15678;-0.0422375625997823;15678;-2.42003407388714
15681;0.27095050830394;15681;-0.0387980158583084;15681;-2.22296256216271
15684;0.274481793981977;15684;-0.0397240476733206;15684;-2.27602027685775
15687;0.296678446815349;15687;-0.0455448190819688;15687;-2.60952591208371
15.69;0.294156099902466;15.69;-0.0448833677855315;15.69;-2.5716275444444
15693;0.302227610023692;15693;-0.0470000119341309;15693;-2.6929023208902
15696;0.293651630519889;15696;-0.0447510775262441;15696;-2.56404787091653
15699;0.299200793728232;15699;-0.0462062703784061;15699;-2.64742427972302
15702;0.299200793728232;15702;-0.0462062703784061;15702;-2.64742427972302
15705;0.299200793728232;15705;-0.0462062703784061;15705;-2.64742427972302
15708;0.300714201875962;15708;-0.0466031411562685;15708;-2.67016330030661
15711;0.300209732493386;15711;-0.046470850896981;15711;-2.66258362677875
15714;0.328460017917678;15714;-0.0538791054170788;15714;-3.08704534433906
15717;0.297687385580502;15717;-0.0458093996005438;15717;-2.62468525913944
15.72;0.301218671258539;15.72;-0.046735431415556;15.72;-2.67774297383448
15723;0.292138222372159;15723;-0.0443542067483817;15723;-2.54130885033295
15726;0.292642691754736;15726;-0.0444864970076692;15726;-2.54888852386081
15729;0.305758895701729;15729;-0.0479260437491431;15729;-2.74596003558524
15732;0.311308058910072;15732;-0.0493812366013052;15732;-2.82933644439173
15735;0.337035997421481;15735;-0.0561280398249656;15735;-3.21589979431273
15738;0.310299120144919;15738;-0.0491166560827302;15738;-2.81417709733601
15741;0.297182916197926;15741;-0.0456771093412563;15741;-2.61710558561157
15744;0.28457118163351;15744;-0.0423698528590698;15744;-2.427613747415
15747;0.312821467057802;15747;-0.0497781073791675;15747;-2.85207546497532
15.75;0.305254426319152;15.75;-0.0477937534898556;15.75;-2.73838036205738
15753;0.321397446561605;15753;-0.0520270417870543;15753;-2.98092991494899
15756;0.315343813970685;15756;-0.0504395586756048;15756;-2.88997383261463
15759;0.314334875205532;15759;-0.0501749781570299;15759;-2.87481448555891
15762;0.295165038667619;15762;-0.0451479483041064;15762;-2.58678689150012
15765;0.344098568777554;15765;-0.05798010345499;15765;-3.32201522370281
15768;0.319379569031298;15768;-0.0514978807499045;15768;-2.95061122083753
15771;0.320892977179028;15771;-0.0518947515277669;15771;-2.97335024142112
15774;0.309794650762342;15774;-0.0489843658234428;15774;-2.80659742380814
15777;0.312316997675225;15777;-0.0496458171198801;15777;-2.84449579144746
15.78;0.316857222118415;15.78;-0.0508364294534672;15.78;-2.91271285319822
15783;0.290624814224429;15783;-0.0439573359705193;15783;-2.51856982974936
15786;0.302227610023692;15786;-0.0470000119341309;15786;-2.6929023208902
15789;0.308785711997189;15789;-0.0487197853048679;15789;-2.79143807675242
15792;0.363772874698043;15792;-0.0631394235672009;15792;-3.61762249128946
15795;0.311308058910072;15795;-0.0493812366013052;15795;-2.82933644439173
15798;0.327955548535101;15798;-0.0537468151577913;15798;-3.0794656708112
15801;0.304749956936575;15801;-0.0476614632305682;15801;-2.73080068852951
15804;0.318875099648722;15804;-0.051365590490617;15804;-2.94303154730967
15807;0.313325936440378;15807;-0.049910397638455;15807;-2.85965513850318
15.81;0.314839344588108;15.81;-0.0503072684163174;15.81;-2.88239415908677
15813;0.336531528038904;15813;-0.0559957495656781;15813;-3.20832012078487
15816;0.307776773232035;15816;-0.0484552047862929;15816;-2.77627872969669
15819;0.313325936440378;15819;-0.049910397638455;15819;-2.85965513850318
15822;0.351161140133627;15822;-0.0598321670850145;15822;-3.42813065309289
15825;0.282048834720626;15825;-0.0417084015626325;15825;-2.38971537977569
15828;0.317866160883568;15828;-0.0511010099720421;15828;-2.92787220025395
15831;0.309290181379765;15831;-0.0488520755641553;15831;-2.79901775028028
15834;0.336027058656327;15834;-0.0558634593063907;15834;-3.20074044725701
15837;0.310299120144919;15837;-0.0491166560827302;15837;-2.81417709733601
15.84;0.314334875205532;15.84;-0.0501749781570299;15.84;-2.87481448555891
15843;0.305758895701729;15843;-0.0479260437491431;15843;-2.74596003558524
15846;0.333504711743444;15846;-0.0552020080099534;15846;-3.16284207961769
15849;0.313830405822955;15849;-0.0500426878977425;15849;-2.86723481203104
15852;0.368313099141233;15852;-0.0643300359007881;15852;-3.68583955304022
15855;0.358728180872276;15855;-0.0618165209743263;15855;-3.54182575601083
15858;0.306263365084305;15858;-0.0480583340084306;15858;-2.7535397091131
15861;0.313325936440378;15861;-0.049910397638455;15861;-2.85965513850318
15864;0.317866160883568;15864;-0.0511010099720421;15864;-2.92787220025395
15867;0.302732079406269;15867;-0.0471323021934183;15867;-2.70048199441806
15.87;0.317866160883568;15.87;-0.0511010099720421;15.87;-2.92787220025395
15873;0.276499671512283;15873;-0.0402532087104704;15873;-2.3063389709692
15876;0.298696324345656;15876;-0.0460739801191187;15876;-2.63984460619516
15879;0.304245487553999;15879;-0.0475291729712807;15879;-2.72322101500165
15882;0.306767834466882;15882;-0.048190624267718;15882;-2.76111938264097
15885;0.308785711997189;15885;-0.0487197853048679;15885;-2.79143807675242
15888;0.298696324345656;15888;-0.0460739801191187;15888;-2.63984460619516
15891;0.310299120144919;15891;-0.0491166560827302;15891;-2.81417709733601
15894;0.340062813716941;15894;-0.0569217813806903;15894;-3.26137783547991
15897;0.301218671258539;15897;-0.046735431415556;15897;-2.67774297383448
15.9;0.301723140641116;15.9;-0.0468677216748434;15.9;-2.68532264736234
15903;0.323415324091911;15903;-0.0525562028242042;15903;-3.01124860906044
15906;0.275995202129707;15906;-0.040120918451183;15906;-2.29875929744134
15909;0.296173977432773;15909;-0.0454125288226814;15909;-2.60194623855585
15912;0.290120344841853;15912;-0.0438250457112319;15912;-2.51099015622149
15915;0.265401345095597;15915;-0.0373428230061463;15915;-2.13958615335622
15918;0.27851754904259;15918;-0.0407823697476203;15918;-2.33665766508065
15921;0.288606936694123;15921;-0.0434281749333695;15921;-2.48825113563791
15924;0.300714201875962;15924;-0.0466031411562685;15924;-2.67016330030661
15927;0.2891114060767;15927;-0.0435604651926569;15927;-2.49583080916577
15.93;0.28608458978124;15.93;-0.0427667236369322;15.93;-2.45035276799859
15933;0.275995202129707;15933;-0.040120918451183;15933;-2.29875929744134
15936;0.250267263618298;15936;-0.0333741152275226;15936;-1.91219594752034
15939;0.26792369200848;15939;-0.0380042743025836;15939;-2.17748452099553
15942;0.258843243122101;15942;-0.0356230496354094;15942;-2.041050397494
15945;0.238664467819035;15945;-0.030331439263911;15945;-1.73786345637949
15948;0.272968385834247;15948;-0.0393271768954582;15948;-2.25328125627416
15951;0.271959447069094;15951;-0.0390625963768833;15951;-2.23812190921843
15954;0.254807488061488;15954;-0.0345647275611097;15954;-1.9804130092711
15957;0.26792369200848;15957;-0.0380042743025836;15957;-2.17748452099553
15.96;0.259852181887254;15.96;-0.0358876301539843;15.96;-2.05620974454973
15963;0.275995202129707;15963;-0.040120918451183;15963;-2.29875929744134
15966;0.262374528800137;15966;-0.0365490814504216;15966;-2.09410811218904
15969;0.258843243122101;15969;-0.0356230496354094;15969;-2.041050397494
15972;0.268932630773634;15972;-0.0382688548211585;15972;-2.19264386805126
15975;0.229079549550079;15975;-0.0278179243374493;15975;-1.5938496593501
15978;0.251780671766028;15978;-0.0337709860053849;15978;-1.93493496810392
15981;0.231601896462962;15981;-0.0284793756338866;15981;-1.63174802698941
15984;0.249762794235721;15984;-0.0332418249682351;15984;-1.90461627399247
15987;0.240682345349342;15987;-0.0308606003010608;15987;-1.76818215049094
