Temps;EA4
2,13;0,0405586867127568
2,132;0,0607622724492103
2,134;0,0410637763561681
2,136;0,0112634873948991
2,138;-0,0357098494423553
2,14;-0,0619745108997449
2,142;-0,0458116423105821
2,144;-0,0124757258454338
2,146;0,0264161766972393
2,148;0,0577317345887423
2,15;0,0597520931623876
2,152;0,0360128799220547
2,154;-0,0165164429927245
2,156;-0,0624796005431563
2,158;-0,0599541523260996
2,16;-0,0346996701555327
2,162;0,0198500113328919
2,164;0,0420739556429908
2,166;0,0552062863716856
2,168;0,0420739556429908
2,17;-0,00136375369038433
2,172;-0,0432861940935254
2,174;-0,0549032558919862
2,176;-0,0377302080160007
2,178;-0,00742482941132039
2,18;0,0355077902786434
2,182;0,0637928103096783
2,184;0,0491452106507495
2,186;0,00419223238714039
2,188;-0,0276284151477739
2,19;-0,0559134351788089
2,192;-0,0599541523260996
2,194;-0,0245978772873059
2,196;0,0249009077670053
2,198;0,0552062863716856
2,2;0,0582368242321536
2,202;0,0329823420615867
2,204;-0,0104553672717884
2,206;-0,0523778076749295
2,208;-0,0614694212563336
2,21;-0,038235297659412
2,212;-0,00338411226402968
2,214;0,0476299417205155
2,216;0,0708640653174371
2,218;0,0486401210073382
2,22;0,00772785989101976
2,222;-0,036720028729178
2,224;-0,0670254073338583
2,226;-0,0554083455353975
2,228;-0,0160113533493131
2,23;0,0279314456274733
2,232;0,0602571828057989
2,234;0,0471248520771042
2,236;0,028941624914296
2,238;-0,0215673394268379
2,24;-0,0528828973183408
2,242;-0,0523778076749295
2,244;-0,0296487737214193
2,246;-0,000353574403561652
2,248;0,0486401210073382
2,25;0,0567215553019196
2,252;0,03045689384453
2,254;-0,000353574403561652
2,256;-0,0392454769462347
2,258;-0,0559134351788089
2,26;-0,039750566589646
2,262;-0,00641465012449771
2,264;0,036517969565466
2,266;0,0557113760150969
2,268;0,0435892245732248
2,27;0,0082329495344311
2,272;-0,0286385944345966
2,274;-0,0463167319539934
2,276;-0,0549032558919862
2,278;-0,0170215326361358
2,28;0,0249009077670053
2,282;0,0536910174414515
2,284;0,0456095831468701
2,286;0,0324772524181753
2,288;-0,0170215326361358
2,29;-0,0468218215974048
2,292;-0,0468218215974048
2,294;-0,0261131462175399
2,296;0,0208601906197146
2,298;0,0410637763561681
2,3;0,0516706588678062
2,302;0,0360128799220547
2,304;0,00671768060419708
2,306;-0,0402556562330574
2,308;-0,0533879869617522
2,31;-0,0387403873028234
2,312;-0,00995027762837708
2,314;0,0294467145577073
2,316;0,0511655692243949
2,318;0,0471248520771042
2,32;0,0132838459685445
2,322;-0,0144960844190791
2,324;-0,0488421801710501
2,326;-0,0599541523260996
2,328;-0,0210622497834265
2,33;0,0193449216894805
2,332;0,0445994038600475
2,334;0,0511655692243949
2,336;0,0415688659995794
2,338;-0,00995027762837708
2,34;-0,0442963733803481
2,342;-0,0554083455353975
2,344;-0,0281335047911853
2,346;0,00772785989101976
2,348;0,0395485074259341
2,35;0,0552062863716856
2,352;0,0314670731313527
2,354;-0,00540447083767504
2,356;-0,0235876980004832
2,358;-0,0523778076749295
2,36;-0,0458116423105821
2,362;-0,00944518798496574
2,364;0,0208601906197146
2,366;0,0451044935034588
2,368;0,0435892245732248
2,37;0,0142940252553672
2,372;-0,03368949086871
2,374;-0,038235297659412
2,376;-0,0508625387446955
2,378;-0,0210622497834265
2,38;0,0173245631158352
2,382;0,0567215553019196
2,384;0,0552062863716856
2,386;0,0435892245732248
2,388;-0,00843500869814306
2,39;-0,0437912837369367
2,392;-0,0508625387446955
2,394;-0,0331844012252986
2,396;-0,00388920190744102
2,398;0,036517969565466
2,4;0,0531859277980402
2,402;0,0395485074259341
2,404;0,0127787563251331
2,406;-0,0245978772873059
2,408;-0,0508625387446955
2,41;-0,0432861940935254
2,412;-0,0240927876438946
2,414;0,0324772524181753
2,416;0,0435892245732248
2,418;0,0456095831468701
2,42;0,0193449216894805
2,422;-0,00590956048108637
2,424;-0,0427811044501141
2,426;-0,0564185248222202
2,428;-0,0266182358609512
2,43;0,0117685770383105
2,432;0,0360128799220547
2,434;0,0521757485112175
2,436;0,0440943142166361
2,438;-0,00338411226402968
2,44;-0,036720028729178
2,442;-0,0377302080160007
2,444;-0,0442963733803481
2,446;-0,0134859051322564
2,448;0,0314670731313527
2,45;0,0521757485112175
2,452;0,0375281488522887
2,454;0,0016667841700837
2,456;-0,0235876980004832
2,458;-0,0508625387446955
2,46;-0,0458116423105821
2,462;-0,0190418912097812
2,464;0,0188398320460692
2,466;0,0531859277980402
2,468;0,0471248520771042
2,47;0,0228805491933599
2,472;-0,00641465012449771
2,474;-0,0341945805121213
2,476;-0,039750566589646
2,478;-0,0301538633648306
2,48;0,00671768060419708
2,482;0,0339925213484094
2,484;0,0511655692243949
2,486;0,03045689384453
2,488;-0,00237393297720701
2,49;-0,0372251183725893
2,492;-0,0448014630237594
2,494;-0,032174221938476
2,496;-0,000353574403561652
2,498;0,03045689384453
2,5;0,0521757485112175
2,502;0,0420739556429908
2,504;0,00772785989101976
2,506;-0,0144960844190791
2,508;-0,0468218215974048
2,51;-0,0478320008842275
2,512;-0,0346996701555327
2,514;0,0213652802631259
2,516;0,0375281488522887
2,518;0,0486401210073382
2,52;0,0284365352708846
2,522;0,00520241167396307
2,524;-0,0458116423105821
2,526;-0,0559134351788089
2,528;-0,0331844012252986
2,53;0,00217187381349504
2,532;0,0228805491933599
2,534;0,0466197624336928
2,536;0,0486401210073382
2,538;0,00621259096078575
2,54;-0,0316691322950646
2,542;-0,0493472698144615
2,544;-0,0427811044501141
2,546;-0,00287902262061834
2,548;0,0233856388367712
2,55;0,0476299417205155
2,552;0,0496503002941608
2,554;0,0163143838290125
2,556;-0,00540447083767504
2,558;-0,0453065526671708
2,56;-0,0483370905276388
2,562;-0,0089400983415544
2,564;0,0122736666817218
2,566;0,0400535970693454
2,568;0,0496503002941608
2,57;0,0324772524181753
2,572;-0,00742482941132039
2,574;-0,0427811044501141
2,576;-0,0407607458764687
2,578;-0,0387403873028234
2,58;-0,00590956048108637
2,582;0,028941624914296
2,584;0,0430841349298134
2,586;0,0481350313639268
2,588;0,0112634873948991
2,59;-0,0251029669307172
2,592;-0,0533879869617522
2,594;-0,030658953008242
2,596;-0,0109604569151998
2,598;0,0213652802631259
2,6;0,0471248520771042
2,602;0,0435892245732248
2,604;0,0158092941856012
2,606;-0,0144960844190791
2,608;-0,0448014630237594
2,61;-0,0513676283881068
2,612;-0,0357098494423553
2,614;0,0132838459685445
2,616;0,0269212663406506
2,618;0,0506604795809835
2,62;0,035002700635232
2,622;-0,00085866404697299
2,624;-0,0276284151477739
2,626;-0,0488421801710501
2,628;-0,0372251183725893
2,63;-0,00691973976790905
2,632;0,0198500113328919
2,634;0,0577317345887423
2,636;0,0440943142166361
2,638;0,0137889356119558
2,64;-0,0215673394268379
2,642;-0,0483370905276388
2,644;-0,0503574491012841
2,646;-0,0155062637059018
2,648;0,0147991148987785
2,65;0,0435892245732248
2,652;0,0420739556429908
2,654;0,0254059974104166
2,656;-0,0139909947756678
2,658;-0,0377302080160007
2,66;-0,0488421801710501
2,662;-0,0200520704966038
2,664;-0,00590956048108637
2,666;0,0390434177825227
2,668;0,0481350313639268
2,67;0,0375281488522887
2,672;-0,00136375369038433
2,674;-0,038235297659412
2,676;-0,0442963733803481
2,678;-0,0432861940935254
2,68;-0,0139909947756678
2,682;0,0355077902786434
2,684;0,0410637763561681
2,686;0,0264161766972393
2,688;0,0213652802631259
2,69;-0,0124757258454338
2,692;-0,0503574491012841
2,694;-0,0387403873028234
2,696;-0,0180317119229585
2,698;0,00974821846466511
2,7;0,0380332384957001
2,702;0,0440943142166361
2,704;0,0339925213484094
2,706;0,00267696345690638
2,708;-0,0357098494423553
2,71;-0,0483370905276388
2,712;-0,0316691322950646
2,714;0,00267696345690638
2,716;0,0254059974104166
2,718;0,0481350313639268
2,72;0,0420739556429908
2,722;0,0082329495344311
2,724;-0,0296487737214193
2,726;-0,0488421801710501
2,728;-0,0448014630237594
2,73;-0,0195469808531925
2,732;0,0193449216894805
2,734;0,0380332384957001
2,736;0,0541961070848629
2,738;0,0243958181235939
2,74;-0,00995027762837708
2,742;-0,0286385944345966
2,744;-0,0437912837369367
2,746;-0,0144960844190791
2,748;0,00419223238714039
2,75;0,033487431704998
2,752;0,0344976109918207
2,754;0,031972162774764
2,756;0,0082329495344311
2,758;-0,0296487737214193
2,76;-0,0453065526671708
2,762;-0,0402556562330574
2,764;-0,00742482941132039
2,766;0,0223754595499486
2,768;0,0430841349298134
2,77;0,0410637763561681
2,772;0,0193449216894805
2,774;-0,0185368015663698
2,776;-0,0508625387446955
2,778;-0,0427811044501141
2,78;-0,0220724290702492
2,782;0,0213652802631259
2,784;0,0344976109918207
2,786;0,0370230592088774
2,788;0,0269212663406506
2,79;-0,00338411226402968
2,792;-0,039750566589646
2,794;-0,0468218215974048
2,796;-0,0276284151477739
2,798;-0,00287902262061834
2,8;0,0279314456274733
2,802;0,0425790452864021
2,804;0,0400535970693454
2,806;-0,00792991905473173
2,808;-0,0220724290702492
2,81;-0,0407607458764687
2,812;-0,0543981662485749
2,814;-0,00843500869814306
2,816;0,0163143838290125
2,818;0,0370230592088774
2,82;0,0385383281391114
2,822;0,0188398320460692
2,824;-0,0144960844190791
2,826;-0,0256080565741286
2,828;-0,0407607458764687
2,83;-0,0240927876438946
2,832;-0,00136375369038433
2,834;0,0329823420615867
2,836;0,0496503002941608
2,838;0,03045689384453
2,84;0,00318205310031772
2,842;-0,0316691322950646
2,844;-0,0407607458764687
2,846;-0,0357098494423553
2,848;-0,0089400983415544
2,85;0,0203551009763032
2,852;0,0264161766972393
2,854;0,036517969565466
2,856;0,0158092941856012
2,858;-0,0155062637059018
2,86;-0,0372251183725893
2,862;-0,0357098494423553
2,864;-0,0230826083570719
2,866;0,00974821846466511
2,868;0,0375281488522887
2,87;0,0410637763561681
2,872;0,0147991148987785
2,874;0,00116169452667236
2,876;-0,0407607458764687
2,878;-0,039750566589646
2,88;-0,0271233255043626
2,882;0,00722277024760842
2,884;0,0269212663406506
2,886;0,0440943142166361
2,888;0,03045689384453
2,89;0,00570750131737441
2,892;-0,0170215326361358
2,894;-0,0271233255043626
2,896;-0,0458116423105821
2,898;-0,00792991905473173
2,9;0,0198500113328919
2,902;0,0375281488522887
2,904;0,0324772524181753
2,906;0,0213652802631259
2,908;-0,0155062637059018
2,91;-0,0362149390857667
2,912;-0,0448014630237594
2,914;-0,0119706362020224
2,916;0,0147991148987785
2,918;0,0309619834879413
2,92;0,0390434177825227
2,922;0,035002700635232
2,924;-0,00590956048108637
2,926;-0,0261131462175399
2,928;-0,0372251183725893
2,93;-0,0261131462175399
2,932;-0,0190418912097812
2,934;0,0178296527592465
2,936;0,0420739556429908
2,938;0,0294467145577073
2,94;0,00469732203055173
2,942;-0,00691973976790905
2,944;-0,0432861940935254
2,946;-0,0432861940935254
2,948;-0,00944518798496574
2,95;0,0188398320460692
2,952;0,0400535970693454
2,954;0,0329823420615867
2,956;0,00924312882125378
2,958;-0,0089400983415544
2,96;-0,0316691322950646
2,962;-0,0331844012252986
2,964;-0,0261131462175399
2,966;-0,00287902262061834
2,968;0,0284365352708846
2,97;0,0355077902786434
2,972;0,0223754595499486
2,974;-0,00237393297720701
2,976;-0,0261131462175399
2,978;-0,0341945805121213
2,98;-0,0245978772873059
2,982;-0,0089400983415544
2,984;0,0259110870538279
2,986;0,03045689384453
2,988;0,0299518042011186
2,99;0,00924312882125378
2,992;-0,0266182358609512
2,994;-0,0326793115818873
2,996;-0,0346996701555327
2,998;-0,0144960844190791
